date_started,date_ended,disaster_type,incident_type,incident_title,days_lasted,county,state,state_abbr,division_name,region_name,fip_code
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
1980-08-11,1980-08-11,DR,Hurricane,Hurricane Allen,0.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
1988-09-15,1988-09-17,DR,Hurricane,Hurricane Gilbert,2.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
1999-08-21,1999-08-26,DR,Hurricane,Hurricane Bret ,5.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2008-07-22,2008-08-01,DR,Hurricane,Hurricane Dolly,10.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
2010-06-30,2010-08-14,DR,Hurricane,Hurricane Alex,45.0,Hidalgo County,Texas,TX,West South Central,South,TX-215
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Matagorda County,Texas,TX,West South Central,South,TX-321
1983-08-18,1983-08-20,DR,Hurricane,Hurricane Alicia,2.0,Matagorda County,Texas,TX,West South Central,South,TX-321
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2002-09-06,2002-09-30,DR,Coastal Storm,Tropical Storm Fay,24.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Matagorda County,Texas,TX,West South Central,South,TX-321
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Matagorda County,Texas,TX,West South Central,South,TX-321
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Aransas County,Texas,TX,West South Central,South,TX-007
1970-08-04,1970-08-04,DR,Hurricane,Hurricane Celia,0.0,Aransas County,Texas,TX,West South Central,South,TX-007
1980-08-11,1980-08-11,DR,Hurricane,Hurricane Allen,0.0,Aransas County,Texas,TX,West South Central,South,TX-007
1999-08-21,1999-08-26,DR,Hurricane,Hurricane Bret ,5.0,Aransas County,Texas,TX,West South Central,South,TX-007
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,Aransas County,Texas,TX,West South Central,South,TX-007
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Aransas County,Texas,TX,West South Central,South,TX-007
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Aransas County,Texas,TX,West South Central,South,TX-007
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Aransas County,Texas,TX,West South Central,South,TX-007
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Aransas County,Texas,TX,West South Central,South,TX-007
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Aransas County,Texas,TX,West South Central,South,TX-007
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Aransas County,Texas,TX,West South Central,South,TX-007
2008-07-22,2008-08-01,DR,Hurricane,Hurricane Dolly,10.0,Aransas County,Texas,TX,West South Central,South,TX-007
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Aransas County,Texas,TX,West South Central,South,TX-007
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Aransas County,Texas,TX,West South Central,South,TX-007
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Aransas County,Texas,TX,West South Central,South,TX-007
2009-04-05,2009-04-07,FM,Fire,Holiday Beach Fire,2.0,Aransas County,Texas,TX,West South Central,South,TX-007
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,Aransas County,Texas,TX,West South Central,South,TX-007
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Bee County,Texas,TX,West South Central,South,TX-025
1970-08-04,1970-08-04,DR,Hurricane,Hurricane Celia,0.0,Bee County,Texas,TX,West South Central,South,TX-025
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,Bee County,Texas,TX,West South Central,South,TX-025
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Bee County,Texas,TX,West South Central,South,TX-025
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Bee County,Texas,TX,West South Central,South,TX-025
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Bee County,Texas,TX,West South Central,South,TX-025
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Bee County,Texas,TX,West South Central,South,TX-025
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Bee County,Texas,TX,West South Central,South,TX-025
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Bee County,Texas,TX,West South Central,South,TX-025
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Bee County,Texas,TX,West South Central,South,TX-025
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Bee County,Texas,TX,West South Central,South,TX-025
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,Bee County,Texas,TX,West South Central,South,TX-025
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
1980-08-11,1980-08-11,DR,Hurricane,Hurricane Allen,0.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
1999-08-21,1999-08-26,DR,Hurricane,Hurricane Bret ,5.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2008-04-16,2008-04-18,FM,Fire,Hebbronville Fire,2.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2008-07-22,2008-08-01,DR,Hurricane,Hurricane Dolly,10.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2010-06-30,2010-08-14,DR,Hurricane,Hurricane Alex,45.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Jim Hogg County,Texas,TX,West South Central,South,TX-247
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Nueces County,Texas,TX,West South Central,South,TX-355
1970-08-04,1970-08-04,DR,Hurricane,Hurricane Celia,0.0,Nueces County,Texas,TX,West South Central,South,TX-355
1980-08-11,1980-08-11,DR,Hurricane,Hurricane Allen,0.0,Nueces County,Texas,TX,West South Central,South,TX-355
1999-08-21,1999-08-26,DR,Hurricane,Hurricane Bret ,5.0,Nueces County,Texas,TX,West South Central,South,TX-355
2002-09-06,2002-09-30,DR,Coastal Storm,Tropical Storm Fay,24.0,Nueces County,Texas,TX,West South Central,South,TX-355
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Nueces County,Texas,TX,West South Central,South,TX-355
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Nueces County,Texas,TX,West South Central,South,TX-355
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Nueces County,Texas,TX,West South Central,South,TX-355
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Nueces County,Texas,TX,West South Central,South,TX-355
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Nueces County,Texas,TX,West South Central,South,TX-355
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Nueces County,Texas,TX,West South Central,South,TX-355
2008-07-22,2008-08-01,DR,Hurricane,Hurricane Dolly,10.0,Nueces County,Texas,TX,West South Central,South,TX-355
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Nueces County,Texas,TX,West South Central,South,TX-355
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Nueces County,Texas,TX,West South Central,South,TX-355
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Nueces County,Texas,TX,West South Central,South,TX-355
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,Nueces County,Texas,TX,West South Central,South,TX-355
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Atascosa County,Texas,TX,West South Central,South,TX-013
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,Atascosa County,Texas,TX,West South Central,South,TX-013
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Atascosa County,Texas,TX,West South Central,South,TX-013
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Atascosa County,Texas,TX,West South Central,South,TX-013
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Atascosa County,Texas,TX,West South Central,South,TX-013
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Atascosa County,Texas,TX,West South Central,South,TX-013
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Atascosa County,Texas,TX,West South Central,South,TX-013
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,Atascosa County,Texas,TX,West South Central,South,TX-013
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Jackson County,Texas,TX,West South Central,South,TX-239
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Jackson County,Texas,TX,West South Central,South,TX-239
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,Jackson County,Texas,TX,West South Central,South,TX-239
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Jackson County,Texas,TX,West South Central,South,TX-239
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Jackson County,Texas,TX,West South Central,South,TX-239
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Jackson County,Texas,TX,West South Central,South,TX-239
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Jackson County,Texas,TX,West South Central,South,TX-239
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Jackson County,Texas,TX,West South Central,South,TX-239
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Jackson County,Texas,TX,West South Central,South,TX-239
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Jackson County,Texas,TX,West South Central,South,TX-239
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,McMullen County,Texas,TX,West South Central,South,TX-311
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,McMullen County,Texas,TX,West South Central,South,TX-311
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,McMullen County,Texas,TX,West South Central,South,TX-311
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,McMullen County,Texas,TX,West South Central,South,TX-311
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,McMullen County,Texas,TX,West South Central,South,TX-311
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,McMullen County,Texas,TX,West South Central,South,TX-311
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,McMullen County,Texas,TX,West South Central,South,TX-311
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,McMullen County,Texas,TX,West South Central,South,TX-311
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Calhoun County,Texas,TX,West South Central,South,TX-057
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2008-07-22,2008-08-01,DR,Hurricane,Hurricane Dolly,10.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Calhoun County,Texas,TX,West South Central,South,TX-057
2010-06-30,2010-08-14,DR,Hurricane,Hurricane Alex,45.0,Calhoun County,Texas,TX,West South Central,South,TX-057
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,San Patricio County,Texas,TX,West South Central,South,TX-409
1970-08-04,1970-08-04,DR,Hurricane,Hurricane Celia,0.0,San Patricio County,Texas,TX,West South Central,South,TX-409
1980-08-11,1980-08-11,DR,Hurricane,Hurricane Allen,0.0,San Patricio County,Texas,TX,West South Central,South,TX-409
1999-08-21,1999-08-26,DR,Hurricane,Hurricane Bret ,5.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2002-09-06,2002-09-30,DR,Coastal Storm,Tropical Storm Fay,24.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2008-07-22,2008-08-01,DR,Hurricane,Hurricane Dolly,10.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,San Patricio County,Texas,TX,West South Central,South,TX-409
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,San Patricio County,Texas,TX,West South Central,South,TX-409
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Karnes County,Texas,TX,West South Central,South,TX-255
2003-07-15,2003-07-28,DR,Hurricane,Hurricane Claudette,13.0,Karnes County,Texas,TX,West South Central,South,TX-255
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Karnes County,Texas,TX,West South Central,South,TX-255
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Karnes County,Texas,TX,West South Central,South,TX-255
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Karnes County,Texas,TX,West South Central,South,TX-255
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Karnes County,Texas,TX,West South Central,South,TX-255
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Karnes County,Texas,TX,West South Central,South,TX-255
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Brooks County,Texas,TX,West South Central,South,TX-047
1980-08-11,1980-08-11,DR,Hurricane,Hurricane Allen,0.0,Brooks County,Texas,TX,West South Central,South,TX-047
1999-08-21,1999-08-26,DR,Hurricane,Hurricane Bret ,5.0,Brooks County,Texas,TX,West South Central,South,TX-047
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Brooks County,Texas,TX,West South Central,South,TX-047
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Brooks County,Texas,TX,West South Central,South,TX-047
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Brooks County,Texas,TX,West South Central,South,TX-047
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Brooks County,Texas,TX,West South Central,South,TX-047
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Brooks County,Texas,TX,West South Central,South,TX-047
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Brooks County,Texas,TX,West South Central,South,TX-047
2008-03-18,2008-03-23,FM,Fire,Burns Ranch Fire,5.0,Brooks County,Texas,TX,West South Central,South,TX-047
2008-03-19,2008-03-23,FM,Fire,Encino Fire,4.0,Brooks County,Texas,TX,West South Central,South,TX-047
2008-07-22,2008-08-01,DR,Hurricane,Hurricane Dolly,10.0,Brooks County,Texas,TX,West South Central,South,TX-047
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Brooks County,Texas,TX,West South Central,South,TX-047
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Brooks County,Texas,TX,West South Central,South,TX-047
2010-06-27,2010-08-14,EM,Hurricane,Tropical Storm Alex,48.0,Brooks County,Texas,TX,West South Central,South,TX-047
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Brooks County,Texas,TX,West South Central,South,TX-047
1967-09-28,1967-09-28,DR,Hurricane,Hurricane Beulah,0.0,Jim Wells County,Texas,TX,West South Central,South,TX-249
1970-08-04,1970-08-04,DR,Hurricane,Hurricane Celia,0.0,Jim Wells County,Texas,TX,West South Central,South,TX-249
1980-08-11,1980-08-11,DR,Hurricane,Hurricane Allen,0.0,Jim Wells County,Texas,TX,West South Central,South,TX-249
1999-08-21,1999-08-26,DR,Hurricane,Hurricane Bret ,5.0,Jim Wells County,Texas,TX,West South Central,South,TX-249
2002-09-06,2002-09-30,DR,Coastal Storm,Tropical Storm Fay,24.0,Jim Wells County,Texas,TX,West South Central,South,TX-249
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Jim Wells County,Texas,TX,West South Central,South,TX-249
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Jim Wells County,Texas,TX,West South Central,South,TX-249
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Jim Wells County,Texas,TX,West South Central,South,TX-249
